Id,SalePrice
328,140769.48946307352
1356,109883.89199703424
1154,102570.75906595027
1730,179720.68513514788
2249,156040.18331230234
1119,272086.5918797774
2856,155637.28499900384
1394,125766.92972473707
2587,117840.00978432636
61,321023.06279805757
2661,169390.95288583305
2711,127635.95447709042
1147,184230.99624710935
757,120317.25098899943
2623,109049.9201861327
2378,136653.35470246535
1413,134193.744465835
1722,215046.34958464705
1112,215871.2462229704
1623,193235.8685854878
1201,204285.82430064533
1513,129032.52811902549
957,372361.95348010113
1171,275814.1278119669
1145,193656.5188077085
2726,221029.1202618428
703,137641.18500246375
760,94435.18724946595
1964,150923.75221759922
2512,173270.20182832598
159,122472.21421499338
1281,171062.25994234052
468,180123.0010997381
290,122072.09577214441
665,101798.1056012861
1463,241841.55033961358
1792,220411.64254526448
923,167732.41184433395
500,274343.0846367052
1408,197857.45643133498
331,84829.98525350465
170,144366.9821078597
2192,102835.72231383786
2571,287992.7904309241
2314,170196.59638850388
2647,82211.89216373715
422,425587.4498205092
2457,351188.9898270539
1838,203682.68116801867
2805,260964.22406377588
1645,149051.42047125607
1711,292211.61206334375
2825,239663.89268313686
322,378520.4670599594
2103,246155.2944106047
342,113479.72903973139
600,132836.4842218217
488,177929.98227874265
1725,324296.3507183439
2246,288961.7512203237
2847,157172.64750352234
806,236172.02370412173
530,222385.21700714412
963,184983.4733548696
2678,121089.55693893215
171,73066.3934424984
2401,434218.92024392606
805,220415.45829488675
2259,228901.46611042952
1748,176741.21067620366
1361,130872.48412438363
1677,109242.69402254932
1406,157785.67616511512
2322,252877.08458132832
688,158703.7595875322
143,148805.90148498
804,201719.85003550514
1214,183873.23106945414
2828,150708.82207681396
1999,171686.26768374533
2467,202741.3008868554
2665,155329.2829850264
1538,333415.2878047386
398,123291.31877915023
2822,142969.006799063
2157,138791.6101276164
1856,201110.33868476696
1269,90895.38119064973
2570,116994.16938562173
2320,228033.16367786165
1517,131918.32964616935
2304,113305.88848933735
1312,98236.60820999484
2012,128262.41519954125
506,242792.30585258178
2865,218117.17456095622
2367,91236.37457994919
554,62758.089615104196
238,139349.866922383
1954,107523.66700609835
2488,109851.06445919126
2291,64201.20920327335
1969,99037.26657692062
2725,165287.59221680908
1482,141424.52391273063
2763,192879.19747826547
503,261218.88413854223
1584,246838.80660959397
1531,137416.1160180225
2210,173174.94985894536
459,363713.8606453159
556,126535.98707073621
1347,145929.29154889667
1290,66865.22378586956
1388,88300.48594945153
1571,307953.7742258819
2754,200069.47390606924
765,143762.23538925973
2494,130284.37998727645
2870,252566.77094963286
7,223859.07861066263
1114,247272.0285439361
2418,268621.5369071729
291,135783.97748007247
18,366057.6259397019
39,396944.140335912
1001,265887.0787301233
2442,226875.84378432937
616,113943.30341074699
2680,69654.22062307497
1414,133383.73495883457
289,164061.0350820811
40,276011.89858682523
860,126584.08860480424
409,121547.62592109156
673,152746.7954199997
2427,182296.0178202296
2036,205520.297230368
2564,140105.15916145273
642,165951.3292921649
1008,182600.1433102262
1908,142716.95642675727
2519,206164.31538732428
1369,89715.75266100632
2855,171363.76937242388
712,99113.22433769116
1943,124821.82779527294
1958,113525.76584775592
107,162448.63916896586
2295,201299.254942239
704,103441.97103046451
676,138189.4106550697
259,183591.7376059949
93,291229.1900274479
106,237208.81554715266
2315,175590.87287741448
1050,107121.89963504607
1095,197886.71955860427
2709,149335.77098635034
758,125705.86462876435
1496,147798.7805700501
2370,114486.75648842052
2458,291104.77520654874
2733,154352.12642183117
161,242511.3034730573
726,147071.82164398715
845,203011.2475210993
947,241159.4079445228
2232,109224.24663210538
2563,139012.3754918797
2299,143717.17709627544
211,66783.19492747977
605,160046.39709743045
1478,199441.0405208253
2247,281445.26343489485
2274,230363.6016446751
2869,222648.1134190455
967,204334.62410140215
2656,133433.73179714955
667,186965.95666373093
1042,105589.38322464915
2023,163173.1876237492
2447,400341.70010851533
2055,129472.06260032991
2275,296336.55224821216
2204,167830.69020105977
1563,280307.9817881867
483,207679.5767903146
796,134487.84141734493
1526,170026.65865140076
2042,117601.58102142235
442,373288.046215462
1693,329340.02561636735
1468,216738.74892657797
1430,202293.20555966714
2605,132396.54683077455
1529,204007.59553623557
335,151655.14466213234
1287,116099.47523437865
31,100195.77292294381
1785,316269.42062676133
82,141530.81832920833
2620,140932.05855260024
252,187367.4477343948
721,42442.720276663924
2165,191028.66059121455
2316,189097.25375321758
775,132603.1337432872
1558,120538.82380457473
17,199959.8940589779
1022,222475.9826411227
925,138241.86639976237
438,275348.5468735216
1270,134855.07099665055
1272,130584.63734026323
215,124212.20178354697
266,221088.01835031214
2402,282331.98810897477
1250,134316.90711315084
1984,119730.270327445
1279,152151.45138642323
377,240539.64535797515
1252,109579.26612757631
2156,260433.6017523666
499,321331.3830697852
1374,129354.30451978458
2898,237177.12128533897
401,119123.91985657383
2721,137661.17302630682
2078,230600.25648921187
2589,127456.71810881697
1946,236328.86367985807
1334,118332.27459963434
2781,211129.2409868678
431,423849.54437893827
576,201315.33704822304
1474,205753.93430902725
2254,140425.21616181577
2155,283322.47548305296
885,110536.07760127161
643,136889.22472193645
1944,120091.55161908953
480,190599.43378416353
2845,97927.54721577014
2387,315667.0317973639
2407,203199.64638760895
2527,168348.84951597624
2514,141393.64477538742
629,129068.32833910432
80,199385.7856996683
1876,147516.58067152716
1546,116775.25627265638
2518,164040.30095315294
2347,154102.79711325516
783,240840.385001236
1322,60636.90310536453
194,88096.87262834354
1770,294052.0898941008
2143,163481.6209855699
1229,220468.73808039038
511,268236.07084532874
46,229493.64489386947
1348,143999.70720372783
2465,198605.2921860064
387,231661.2083330258
873,219160.19341987435
1918,124774.33225078965
2764,235845.198584812
2184,122692.36523644207
934,126995.62714714787
1920,130848.38787546149
2631,147804.226042158
1768,570586.4525989643
2040,135492.98048846217
1749,207550.15698515333
834,236641.69495773452
1457,224238.22710872945
79,102069.65383481947
2302,128721.18371131628
1817,142706.73324599524
2755,229728.52355479
359,175231.28369226574
2059,107889.22508815957
2092,224142.82046126603
2516,213973.17244019927
150,117994.568679624
1656,138841.31343451736
83,101271.856122035
2411,187719.01676521232
795,65036.18145470637
2312,215054.1710171022
2917,108387.25534860499
1624,174664.8114953885
2215,299590.2725264973
1211,147472.58089452196
1485,157030.1786572456
1024,180469.99942397836
570,202859.07823528207
2874,141975.00112111506
700,209343.63101469705
2756,211780.50676983313
2022,184084.21224530198
583,222806.03515915084
2392,384218.5267865235
2424,168111.1096119356
212,120628.76664901471
736,131647.08068377626
1610,172780.03689489415
890,117494.90484177103
467,174509.67513225344
578,219558.57680501885
1747,194778.4496151347
1149,151696.14100989857
2758,255979.24898965174
857,137821.40821250566
2219,251348.85935087444
733,99906.107393068
2909,109275.13182212945
1798,249267.18593096346
235,148581.4336920434
2366,119132.28108946077
1027,130093.33656150672
1195,136054.87400384346
1303,62811.47169747253
148,193315.40942939662
608,167467.29739318448
2515,188041.10847240553
821,294334.2782471975
2500,267351.64734748553
745,106553.97817398013
741,135339.0018604247
1611,124698.70578370999
2532,136407.3242568048
1081,227218.05145264254
1692,435825.7130443169
2520,182461.77870769377
276,99184.84207033282
1992,131073.99959763483
663,69772.61312507524
418,102255.90245436016
1733,203249.59405218693
2359,147082.04266685835
253,192443.45373718906
1518,192429.5958314061
2035,136448.42036954698
2919,80029.48415947879
1540,236188.77323160542
2120,147183.1647294316
1674,159261.54193811677
256,144638.02441373558
2361,100341.12462436459
978,75738.59794541891
2280,146709.80491622337
2095,209221.10837276906
1709,322266.69937009143
2801,235434.5483067106
1246,113277.68972234054
2373,92925.2174277221
1055,291604.287348038
2017,128755.44554612308
1099,273752.2210433119
1344,67987.60533476948
835,226631.30979072332
1117,240166.55830050368
2043,80092.36917626906
2085,125739.37382756358
410,142346.52416157525
2650,106964.3090689119
2867,183922.6670974395
1668,112411.85597776767
1161,156569.27574069166
2122,169496.3999611599
2539,152790.6759423839
1047,126233.96123517133
1445,125537.32493015585
541,125973.31698205559
569,231321.8372197483
1276,105566.98288046231
918,149069.1086622618
326,170802.2214180472
1936,124494.16686564838
895,104579.00234663211
257,160348.41157539884
1241,183641.92556684875
1545,122114.85762859476
1189,171395.73882092835
270,137221.29690607823
2066,200797.55999557587
693,95652.52382230014
1259,150412.66045166884
2916,154019.51247102517
2321,288292.342719987
1977,95694.34168100655
1895,141272.9293984462
1240,168026.52406058187
85,147652.8577660586
1823,135814.54053769982
825,285008.9458635103
110,220471.91613154486
697,115228.82121834147
2297,113772.05188844356
1231,143000.40745991823
1355,137993.3904877831
968,356840.8544806182
584,216797.8655738857
1315,133053.93052771324
1606,143707.67571423054
206,122428.17968135825
1685,388896.7486041232
2016,139514.64563550983
869,199943.6940193333
2135,123399.45159997142
2346,190989.92297977908
2430,225564.60140761916
2198,100322.40537508394
2652,115021.74342243119
27,125857.73527702907
241,177648.04097350012
906,128845.28611153008
1506,126217.57390006067
2098,361320.016405541
1435,225523.62995580176
2213,141551.9335930933
1274,129229.8326479886
743,18956.030937949196
1737,195209.46299330276
2797,270360.5838884538
2185,42681.547934707574
58,165939.3907336566
830,192210.9340669038
808,108842.0138212448
680,146212.53812437516
1153,100099.49160096368
1291,127567.37198918514
1818,141600.71682962886
2161,183674.49347372705
1883,114398.78825451114
350,346149.19499779574
2473,143334.11398533665
295,192970.5157132406
293,197053.42306287124
859,129730.81147522829
288,67803.89807889287
1578,150389.31732031534
102,188342.4203382463
2831,132314.9167225862
1030,160702.91164516614
2551,151221.56487228457
1286,167605.9191930723
958,330852.8857493255
776,123024.2602631585
72,244774.22157662892
2263,254767.85749423027
1866,150006.632421356
2876,70554.26587040274
2146,241695.3761928658
103,167463.1126037552
1500,135175.3904831386
492,180694.59225622928
167,153673.18952468876
2597,111258.46712251479
2685,105259.36048380591
1035,146268.79165742744
1220,68561.77631611773
2602,155199.07639509207
2159,201395.56445350792
695,139800.85056715744
1109,272891.09069597954
640,186289.5677038269
1652,146671.44327049507
2090,163982.61551280864
1188,189965.60845290942
2345,226589.45170218035
1059,417363.3889205392
2751,226489.11222001706
128,218000.3132151797
1523,175334.3009489391
2925,182617.8358078924
2145,278259.2988904683
1121,217628.07141151896
566,248476.60659202
565,245170.233938491
1331,154130.0611168304
2928,118743.58487175194
156,138726.010021347
797,139489.28405819956
327,93774.05052035539
2859,144712.55303839478
1453,119858.21112965979
1762,335385.12639245135
1868,192745.16824284053
1760,177175.3513866909
1113,232931.2486246421
1812,194837.26148131423
117,151193.8863808602
1142,212434.53175137186
2342,420854.0572790897
927,156466.2310144529
2478,181737.75449175225
655,92956.37736261036
2064,122860.08255579838
369,270385.12314533757
2239,120497.2596544319
2732,217322.81281257822
1653,157298.38946955116
959,235077.6181552179
2395,344611.62796901446
1412,109873.8945023337
271,243980.02438894275
1484,142616.84919226548
1497,165279.09272336532
552,140850.52584033052
2,121518.70291680275
1855,297484.9751079731
4,278378.3298247175
2292,152485.5219440669
134,152524.05273086845
646,113072.06441994777
42,319194.37813973415
532,218095.12518740288
713,92299.92138723217
2561,146927.940336478
2360,132578.2504094904
1333,122812.78730942785
1407,228607.29690689445
2892,288497.4643415223
574,217654.26810218074
1227,178790.47791018328
2591,207703.74476593148
1476,209119.20392168898
1125,259320.07569472404
1446,147671.3248720098
408,120154.14159665123
1101,289941.2777627669
2251,201420.87404598895
373,182035.7962571659
2554,135365.3596179816
2382,252864.1188586715
1985,90433.8311212384
519,249798.31948247016
1093,190038.95218395418
864,241689.3140674026
2889,146231.85537409098
2308,208339.5489455246
986,161684.72458494522
1302,149365.72583992616
585,155014.6302631784
2708,136778.09234098642
147,142331.4650880855
1441,217958.22418198266
383,194194.1230128256
285,145647.64391267515
181,104637.19583559343
358,190752.05236172266
780,182172.77706071478
258,184923.95236309548
1865,227505.14588305072
692,104821.12848690756
2902,332570.46684165683
508,254790.54689863595
2638,147396.0632013483
36,140180.4156620487
611,178533.35855881465
2281,169495.9034442385
1678,125273.49046966992
1696,454193.9791045136
1557,77271.19346878113
2180,165006.53698381927
1726,220409.03196206526
951,137646.69002631202
267,218322.28628697866
2706,151713.05289832148
2221,248544.31915006734
1357,160450.2603392732
2901,310355.9491098364
347,169790.10667416375
2164,186929.45134365276
1586,298778.50776851247
360,151775.8167868219
1769,251074.1057995386
2617,152794.66164055798
1879,141255.82118596236
991,231554.59471654534
1535,127997.54767078915
1191,141393.29592537848
1579,226212.785458248
1882,129469.22842968065
1510,149231.53920421956
2196,172988.68872418875
1845,177936.62729298612
2336,405431.21986532933
942,99200.12209914417
861,124375.66476104471
2555,120855.55088050093
1392,176228.1882164415
2099,247785.64083302068
1543,110439.80785656506
948,277069.9666908157
1239,183876.14167338875
22,188133.00177557315
2796,230825.5983339087
2747,185713.93499087146
92,293957.63060218503
210,180543.2572675803
1858,197748.09583443624
2228,158360.3980390365
447,241892.1296509908
827,238089.67374733425
1649,212678.04068298312
682,129640.75559640129
2698,105113.82909636677
494,155855.09223405208
214,109656.05858099494
2441,246346.58711537428
2679,106841.74374988291
1336,120303.54876136837
465,172256.61634373246
1524,151302.68994483442
2543,116915.78805396969
631,152145.07928437594
2452,317997.65933335724
228,157273.7406864029
126,168354.97373953726
1092,222234.13850702913
1122,212505.7622549265
932,230969.88935163902
1980,86989.12055386743
2171,121770.15177780943
551,157617.02685965304
2768,164250.75098932162
2056,109076.19419102772
1159,363274.5335701269
2645,135129.0112806869
1174,176085.3929475835
2266,209456.8437217602
2462,398615.7096983343
1219,145310.8394862774
2922,183247.88301384725
118,152743.11606035384
474,158585.90567449812
2576,151795.74592729128
872,289982.6552737239
1077,206482.22442407082
1536,156294.18674823514
1150,122116.97493960531
2341,333472.68370185455
1931,155737.3532595684
2785,137144.17873218597
2538,130181.0904685742
597,208789.5482515617
464,189743.5882764005
233,236414.08323159293
2169,152958.88465749298
2123,168059.6388779239
1867,181487.7004396674
137,253907.65112427203
515,252272.9620396465
933,97341.40604673582
2784,162938.44011637993
972,172360.19410549896
599,169410.96029966517
2614,123617.79455004516
2582,149885.60715050125
1409,177498.19980042242
175,133985.4848171249
352,234648.58148349242
976,92514.003162894
2134,187228.44203521733
984,108656.8712089492
2396,371692.8134230358
1673,122092.92659254326
404,117475.36563686303
607,166259.40148674615
814,153854.88583132543
868,185886.2569681239
2271,199474.53644079898
1633,237465.86121390716
337,173045.48083313223
2765,192941.0565155053
1746,234709.42923498809
368,342173.316579258
2806,200472.9092116455
1662,187569.95744603386
1234,217913.0650063342
1373,126930.9387712166
1672,118777.77820844296
1939,129388.8480033667
