Id,SalePrice
2680,72370.21656396466
1414,130765.62028944661
289,153765.957736079
40,281376.2652424881
860,131369.69984396262
409,121063.86135338768
673,146470.73713914302
2427,189922.97753524288
2036,198299.38296732263
2564,158074.34489910767
642,156089.27965865086
1008,183710.61798837993
1908,132341.4225382747
2519,203158.42363988116
1369,84646.17462668706
2855,156406.28250007448
712,98729.76592750724
1943,126824.8076757275
1958,118021.97108605593
107,169391.32413462002
2295,201547.2898290303
704,94724.25250507642
676,160667.18829888818
259,187439.20284473096
93,273284.7528146329
106,238651.9603182938
2315,175201.66884081496
1050,107588.45836723132
1095,210528.3781678218
2709,161516.70111122172
758,124256.52683418266
1496,156572.28038266403
2370,114963.17114985322
2458,290867.1439241858
2733,151561.85897267226
161,234350.14245537616
726,150115.8479947278
845,203446.2305373405
947,248663.30670426492
2232,119543.88709003114
2563,134987.33826975775
2299,145030.71038624312
211,65095.15038386949
605,156954.11595036535
1478,202246.9765090079
2247,278885.4498522118
2274,227564.89112595475
2869,209724.45516712192
967,204863.35986382634
2656,132598.94001260068
667,182441.42948889994
1042,104693.70328545914
2023,159360.9306010298
2447,379222.75731139455
2055,134111.55057051755
2275,300914.6870040664
2204,162446.34961236332
1563,283805.3892249963
483,216831.4980405084
796,131291.3833071642
1526,162537.10832717535
2042,118172.33684316403
442,362950.3189729182
1693,329196.2030278373
1468,218914.41356539325
1430,209362.79786617984
2605,125783.40328868911
1529,197938.8759320098
335,153213.014230196
1287,114824.49245510499
31,106499.61700337255
1785,333591.75508730387
82,150049.9712476725
2620,125689.18362395154
252,190435.91197060075
721,50068.24583843004
2165,198084.3224185416
2316,202262.69373769252
775,145886.87172046606
1558,131859.85191860277
17,193113.8898421271
1022,218905.38672277227
925,141957.8371084324
438,279170.31865950074
1270,135415.1020345076
1272,133528.70197938767
215,125053.24893419203
266,226996.62649581107
2402,291770.0048105245
1250,128488.10619497026
1984,128005.7605146856
1279,142611.93262542115
377,228182.07602192025
1252,116787.79803279914
2156,251863.76353176005
499,318347.6836360906
1374,135680.38758655573
2898,220315.56221000187
401,110776.64269654169
2721,143660.13813446637
2078,238066.13566234775
2589,125525.52121816447
1946,233619.11691037126
1334,117711.97471775387
2781,222984.83545185998
431,401600.91958929354
576,197820.78999720883
1474,209273.528324523
2254,138671.5194522332
2155,278326.63926579873
885,115842.86487388097
643,148591.6189724126
1944,120398.97456507475
480,192658.42231706038
2845,104232.55264897748
2387,315215.2407648888
2407,206661.34628852774
2527,180289.3687271634
2514,145791.23074010314
629,131944.38805599394
80,194685.20347029297
1876,144567.68109337054
1546,117872.13751081965
2518,177606.29002520075
2347,158445.9834327338
783,225926.03612439288
1322,53055.29276989953
194,84942.3180113917
1770,295814.963900099
2143,168359.92907164048
1229,229909.71007317482
511,263003.18473615265
46,229519.9749916487
1348,146139.59316275487
2465,199169.69538795514
387,231676.35406056308
873,222983.3955843067
1918,123458.40583680141
2764,225969.64563905876
2184,123716.79089022434
934,137590.16197637355
1920,122942.24274666938
2631,152909.42655822836
1768,516258.108152389
2040,136548.71243983583
1749,212358.1444648807
834,248594.5128294042
1457,222067.91623298987
79,97272.25783821287
2302,129356.73738524789
1817,146298.29283140672
2755,234550.48350055204
359,182174.18156056397
2059,111509.03910325182
2092,216907.16186508606
2516,227763.09097352845
150,103781.53633973122
1656,135567.5025339567
83,93091.8571924016
2411,194425.1906952375
795,73263.4792669192
2312,208251.51647980436
2917,109234.16980150365
1624,165012.2205242698
2215,263865.45713014813
1211,138874.02670559695
1485,166370.8740916697
1024,181130.1911772471
570,208253.59538511146
2874,145166.42692747855
700,219492.94910097917
2756,206160.9102923498
2022,166817.16882542873
583,211774.61139994767
2392,383458.0508705294
2424,169950.82090795538
212,109519.94284622569
736,125315.63370525715
1610,171866.03361080468
890,118741.33463219221
467,185810.68082869024
578,196816.82637473373
1747,198838.16171621156
1149,156048.3610139144
2758,248821.30788108634
857,148841.21011763232
2219,263131.9207387853
733,81451.89252852858
2909,108452.14498156682
1798,249858.3275645189
235,152046.24802884745
2366,117134.13915364133
1027,129774.54628232121
1195,143614.1869429574
1303,67756.4143129752
148,182728.55067507227
608,165860.61840298228
2515,205119.0745900826
821,297217.8641921288
2500,263486.4864625225
745,104669.11019317718
741,132201.5971632654
1611,118084.21673488145
2532,141782.10705950702
1081,228023.19186664262
1692,415448.1552864503
2520,185845.54688998364
276,114021.45591917842
1992,120142.54470864029
663,68604.313529282
418,107437.84744840392
1733,201964.53359680704
2359,152570.81534105842
253,202141.8166886716
1518,198609.5361574795
2035,141573.0833419666
2919,80346.70340824666
1540,227882.24352470538
2120,154605.9853722945
1674,171645.60130319107
256,149084.08776085387
2361,116851.49075790992
978,76538.80880630219
2280,153053.99093811563
2095,208280.99224491432
1709,320148.65830125706
2801,231302.43914925898
1246,115214.29303468016
2373,96623.54006407912
1055,292529.8502165482
2017,128771.22960120585
1099,289797.60053666704
1344,91026.2921023683
835,227487.58194318335
1117,234681.47691424206
2043,92022.5107859479
2085,125513.69413796042
410,142946.1969314842
2650,104130.17994212674
2867,183971.36482034263
1668,107673.19813354587
1161,163075.71954112698
2122,186196.8744422643
2539,156077.27530241892
1047,128771.15068943825
1445,134608.7066739107
541,121609.70312762614
569,228416.8787717153
1276,117575.15953483197
918,161543.1344398202
326,179229.3130281035
1936,123777.76312884141
895,101075.83886712253
257,167147.22732421805
1241,168078.3171300728
1545,115079.07551252353
1189,173330.86034751986
270,137204.7080641781
2066,204220.92209788846
693,94310.83226833252
1259,149622.14327429456
2916,160219.1405714881
2321,298536.9353738319
1977,91707.0857988675
1895,144385.53527714216
1240,168972.8251140332
85,147340.45017002933
1823,135695.81612245602
825,284174.6926532552
110,222792.83155192045
697,110849.4039174435
2297,113268.26822568485
1231,138817.20677985976
1355,132779.26062118847
968,352310.4961426064
584,214580.08968631717
1315,129517.18766780876
1606,141339.78347845553
206,110123.47818229823
1685,374179.1555689991
2016,136016.30041433705
869,196828.84225543455
2135,122088.82659856329
2346,187671.8278856818
2430,231035.8812947351
2198,81485.28663100516
2652,124110.50270254286
27,123311.08611609493
241,183446.05033899198
906,132974.2999885924
1506,123075.65471657575
2098,351615.68135089206
1435,224259.82340875335
2213,168307.12598987183
1274,129090.26882607344
743,22155.231891870993
1737,197509.61918258367
2797,260011.74291838548
2185,54524.80393107094
58,174647.83966283934
830,198615.58159939823
808,115828.86446803916
680,136558.38625973876
1153,88993.65613931922
1291,146320.4631244847
1818,147428.57277210348
2161,185657.52815893968
1883,115260.71745013646
350,321196.65778874326
2473,138580.928309757
295,183687.24916121172
293,186752.2121841091
859,133424.92055043855
288,58895.30182764432
1578,157721.80791919262
102,192607.2636453785
2831,133576.92950641128
1030,149394.867712116
2551,148763.50184647992
1286,181248.07649986394
958,340438.2368632947
776,131254.80455542688
72,245056.19714969187
2263,254284.6638240837
1866,152402.11984963724
2876,73908.05223196764
2146,228941.88143765938
103,167078.49877832687
1500,132772.79935518792
492,173177.60458859988
167,146910.9223422069
2597,114172.66919612531
2685,118419.68498517884
1035,143820.98339858383
1220,80932.62077726344
2602,161806.89515202516
2159,209544.6822670971
695,130865.0498849987
1109,264316.91921554395
640,190600.60612241627
1652,150835.91836077537
2090,149868.39614960653
1188,180552.20033139735
2345,230392.0365854997
1059,398039.3078454196
2751,226502.90327079178
128,197041.11266195582
1523,187736.84201964468
2925,178492.03865061526
2145,270397.1537756009
1121,222488.14006459364
566,226499.90306732818
565,257000.0885738993
1331,155665.88288588385
2928,121948.79878072103
156,135017.88038340656
797,143278.9776034578
327,89439.72707762585
2859,140735.70692419822
1453,112460.94208772562
1762,328350.9272975255
1868,210460.55194811604
1760,180612.74940858394
1113,238538.29477100383
1812,209050.0600240049
117,152597.0627565292
1142,202766.3645087103
2342,415197.2380792509
927,161629.8251770512
2478,184304.89440331858
655,93899.30535129915
2064,130521.952097281
369,282299.68925470044
2239,119878.39150242833
2732,226738.8452477862
1653,157406.46887156932
959,235093.24856419157
2395,350374.1738490461
1412,101760.70533070328
271,253512.64647016962
1484,147328.73353486723
1497,168171.48693989904
552,140494.1534210741
2,118784.5906882843
1855,300303.99924866477
4,264059.43449211813
2292,152057.15893629016
134,148342.47932643307
646,108027.89240038664
42,321897.28064139385
532,223335.4570219484
713,96764.77556375669
2561,145493.0492058912
2360,138948.8463250315
1333,124637.90032366075
1407,230950.36425456862
2892,283582.1354417409
574,212147.2380465964
1227,177939.35214955427
2591,211299.30176565217
1476,211641.83901472812
1125,267106.54622699483
1446,148704.03574532503
408,130976.45033432901
1101,292124.3995308019
2251,210988.56443487352
373,179145.86713597187
2554,147744.44642127474
2382,248552.64479565358
1985,88597.01623699562
519,253725.10793359915
1093,195215.54161646
864,240377.52687628457
2889,138906.2581836669
2308,192554.48020390607
986,175803.7646103978
1302,136716.89531488012
585,158960.02556112467
2708,132904.5819934191
147,136432.02790098224
1441,217329.77006100048
383,206309.96741012763
285,149297.55061858083
181,107558.36201079964
358,212324.40924361325
780,180723.89585995642
258,188402.92324948419
1865,215547.70968600936
692,97683.88610662063
2902,319063.1903088853
508,251681.64587212162
2638,141864.266658839
36,149333.88404540124
611,172025.8444861266
2281,173911.1517898926
1678,123617.61221997767
1696,432389.47985487967
1557,62792.7707310447
2180,179390.60064836155
1726,228792.4846732056
951,137593.9163772845
267,215178.23305484478
2706,142030.0918290186
2221,248593.60825363902
1357,160316.69828801334
2901,304270.4610422271
347,176108.15466263614
2164,187242.52552177364
1586,300001.237238378
360,155756.37081115285
1769,263885.28623153106
2617,163645.2299450847
1879,146237.6287183663
991,218327.14907146955
1535,126844.76427681374
1191,138653.33169882328
1579,230352.73314808356
1882,94248.0833138446
1510,141578.48714284258
2196,170675.62463461194
1845,179808.6713824488
2336,395199.65806750616
942,87288.68505785201
861,118260.23844740093
2555,128631.7258992834
1392,174313.5174652167
2099,247006.18338917976
1543,122807.93618408708
948,270510.80586259754
1239,173771.97878186055
22,191192.36583679967
2796,229775.96377775402
2747,183683.27997659778
92,289312.0491206065
210,175589.3288184274
1858,191433.54546480198
2228,148550.25294671863
447,242797.02970247902
827,243844.11659595993
1649,239971.91462530982
682,128193.6307907951
2698,103756.35598391497
494,158073.4184345109
214,90775.3073786328
2441,231541.57520633028
2679,106114.7846123715
1336,108883.28906955221
465,181027.45934171043
1524,149082.01518000054
2543,115867.82728374057
631,148040.81629819438
2452,317315.6233066173
228,163788.4353171446
126,184857.82118277584
1092,229447.46613737545
1122,219172.85296076894
932,224186.38680914274
1980,70907.44455604957
2171,125978.78540123007
551,172236.0413765519
2768,163165.02769837773
2056,109713.46224239671
1159,358330.121714167
2645,136970.4455663593
1174,170679.7601439407
2266,201798.1949050404
2462,370529.6924025939
1219,144266.14947673248
2922,171481.39981868674
118,158822.7000571578
474,169036.86839330028
2576,148377.81636638544
872,276610.3909006047
1077,212344.1607412481
1536,154401.76816908785
1150,131491.07948048436
2341,324807.0661283049
1931,164526.52014520863
2785,136826.76398945658
2538,135278.03208462213
597,201269.39345899635
464,192103.33404144578
233,241786.8435564276
2169,144539.04268458846
2123,182792.46696821315
1867,181999.64051309595
137,239565.62145914408
515,245971.67871863817
933,106422.37732076613
2784,161155.81933806505
972,179433.63195312966
599,174338.21446790735
2614,122603.89012199141
2582,153984.6263017732
1409,164656.93610989593
175,128342.19981882622
352,233750.0203679113
976,94231.88021563947
2134,190987.01302181178
984,117459.60011318859
2396,370662.1084464203
1673,134473.66987706488
404,116706.5332056014
607,174134.51062482872
814,163638.7725846127
868,180727.3472361604
2271,201770.48463477797
1633,213601.99251944106
337,174950.18592035334
2765,195776.3717477134
1746,223564.17655080918
368,335139.47808448214
2806,202463.06851656717
1662,185319.91434006035
1234,219685.47019380337
1373,127220.36642272354
1672,116022.5394198754
1939,130954.79345623637
