Id,SalePrice
2901,160797199.62456417
347,98690005.01175085
2164,99819225.41231318
1586,154810961.3260881
360,83767505.63410707
1769,129866420.74324165
2617,108425455.5271411
1879,123288815.88550904
991,150455791.3562527
1535,97845730.51408699
1191,113629554.83144726
1579,121120494.08564943
1882,112268475.65298368
1510,95645974.25650492
2196,147034874.063089
1845,65103852.099354565
2336,183064876.890034
942,73515819.77322029
861,75111567.36780347
2555,70019237.25267515
1392,136486276.6593199
2099,113893510.33280094
1543,46619862.7423224
948,158884590.45774466
1239,117286964.68852992
22,111351911.1929181
2796,117170871.01471207
2747,123097649.48472008
92,157292577.02433115
210,153029342.87245467
1858,74842130.37075752
2228,63970199.8235213
447,109788141.03309818
827,121736090.35177512
1649,134330951.1900311
682,92508349.43462227
2698,79174422.42722861
494,87256808.58680582
214,93523971.56706774
2441,142905428.28352523
2679,74123212.71807767
1336,67765737.71614176
465,108929287.19172366
1524,97053799.1655594
2543,89009135.0678094
631,99818902.74677251
2452,144846506.22621185
228,116557358.33846553
126,151169466.65345836
1092,99284370.06689903
1122,98607306.70004901
932,174318238.91769058
1980,95625311.32750882
2171,102458608.47088015
551,107014223.81756088
2768,126896132.26287842
2056,74620556.41523066
1159,162575005.05780295
2645,105747614.48193435
1174,62405861.08138982
2266,145112949.7352653
2462,183254231.6831962
1219,109977252.04431124
2922,144132984.91859215
118,106629041.69828175
474,58496389.35079008
2576,121552156.3603994
872,152633718.60955128
1077,84448204.77988912
1536,89223500.42952253
1150,89276275.39213642
2341,145799166.52739155
1931,108937685.56892511
2785,96253595.17224921
2538,100954811.03750694
597,129563220.22687732
464,69090176.92175214
233,202506255.1491936
2169,99871285.46689256
2123,104475426.84753707
1867,124031530.91913365
137,201813229.74111035
515,116482784.37459214
933,42320524.96800412
2784,111022904.86540563
972,77736212.85955046
599,108312921.76691271
2614,77302005.73670614
2582,83380839.84827767
1409,182264679.13302255
175,83692240.30846699
352,97721438.68832582
976,35055243.56670646
2134,118700974.94465168
984,84779704.9981935
2396,153166612.77896798
1673,56370490.41955764
404,65153442.379727
607,106168957.81654151
814,94904351.15924095
868,104757896.05703099
2271,98504999.28189535
1633,104348694.71530087
337,121174052.06313507
2765,279492834.57270414
1746,151726681.25709364
368,144040487.96266255
2806,109778508.47368371
1662,115394410.28428456
1234,155670276.9341947
1373,91060864.43696229
1672,88736500.71393031
1939,88701712.46408376
