Id,SalePrice
2700,[202613.42579646]
217,[176088.41567866]
343,[181338.80290104]
386,[217800.39633773]
2005,[110856.66855084]
2908,[114278.13060483]
1814,[214530.09172356]
2446,[442365.40562387]
208,[166920.13270541]
1679,[144734.11949314]
822,[348661.95508721]
6,[181588.93857316]
1781,[393294.76310366]
2397,[314858.63819519]
2340,[279025.423391]
1618,[158181.39711178]
2843,[190415.81858088]
1061,[371276.70937361]
2786,[100531.26129446]
1935,[121263.57861803]
1341,[108282.7867367]
521,[241593.78202011]
2136,[133848.93444748]
996,[170922.00317032]
227,[138235.70682608]
135,[141927.00902687]
1167,[170219.07576656]
294,[208601.86232169]
1776,[206622.31735534]
540,[180110.02321812]
1717,[205747.46702219]
2303,[98221.25275425]
116,[170729.66125612]
127,[129043.48160608]
1371,[121844.45442312]
1014,[167577.85630134]
1507,[67116.84640328]
702,[180940.79597506]
750,[180817.96282034]
261,[125743.08522791]
1559,[101813.09747306]
577,[215150.55947819]
2812,[203447.35888354]
2080,[153640.45948589]
1368,[95866.84477362]
2376,[100450.47387277]
659,[122057.09443726]
1235,[122730.07686113]
332,[82665.01941251]
1917,[121210.6315764]
2094,[288760.84129956]
1460,[259458.08677923]
1471,[201612.94442866]
1509,[111314.67784852]
1922,[113423.66234175]
433,[427427.41257762]
460,[316733.90984386]
1116,[238314.56845892]
1137,[163275.91122135]
53,[183310.92902479]
2354,[233967.16997774]
1475,[209772.63219217]
1761,[492070.90169287]
842,[141101.21112288]
2739,[185664.56498763]
2509,[174457.56136799]
1007,[206501.67827601]
2610,[171257.97350886]
1952,[144882.24306446]
2719,[204770.54427814]
2921,[99998.01617464]
1966,[129885.27836384]
292,[130982.40773879]
1204,[182650.23840474]
1829,[219944.00202987]
2419,[183461.30612194]
391,[155872.1903305]
798,[109440.55604524]
481,[183960.16766397]
193,[175297.76320758]
555,[125673.65326803]
899,[115987.34027797]
2357,[167886.5506478]
328,[106361.43282726]
1356,[109752.64565461]
1154,[100275.76720242]
1730,[183451.83390718]
2249,[121040.19129778]
1119,[244179.09961826]
2856,[134654.64248748]
1394,[128285.87082397]
2587,[121783.94918535]
61,[332991.59202476]
2661,[185126.69125295]
2711,[108779.6695517]
1147,[205508.54239691]
757,[128412.8063889]
2623,[106903.51826388]
2378,[147987.03685456]
1413,[134253.23035991]
1722,[208981.16357336]
1112,[229426.2520228]
1623,[173811.7954782]
1201,[207796.6409684]
1513,[145867.56428539]
957,[213123.25093055]
1171,[275129.01944694]
1145,[202348.40647965]
2726,[200837.12559634]
703,[117509.5272565]
760,[107550.53348167]
1964,[124840.64676474]
2512,[194238.77356722]
159,[134590.7232928]
1281,[173322.23811582]
468,[188548.15033218]
290,[117683.86568536]
665,[129633.00140162]
1463,[240853.00305306]
1792,[233663.79446766]
923,[134137.3160456]
500,[303574.35080728]
1408,[160782.68020937]
331,[66257.68096295]
170,[181158.27960873]
2192,[96262.23842799]
2571,[291633.52480014]
2314,[156846.33082432]
2647,[97374.75041272]
422,[414413.83143545]
2457,[367582.15675109]
1838,[243766.231093]
2805,[220678.20117845]
1645,[155151.99496901]
1711,[314468.53027236]
2825,[278284.51134469]
322,[351910.96609178]
2103,[256051.5951573]
342,[106548.76429899]
600,[118607.23935373]
488,[180843.38711982]
1725,[346657.36072573]
2246,[242225.43372459]
2847,[137937.66203011]
806,[222685.83224377]
530,[222807.13281647]
963,[177148.24878888]
2678,[125385.38233419]
171,[83061.62073537]
2401,[415832.96800232]
805,[214155.59202114]
2259,[248669.469244]
1748,[167812.39463242]
1361,[127539.58053205]
1677,[118790.49886266]
1406,[145385.92573683]
2322,[253165.75976855]
688,[174077.69732381]
143,[137188.80075475]
804,[206406.54003364]
1214,[163715.28281455]
2828,[138710.34744966]
1999,[195988.9759191]
2467,[196616.55078496]
2665,[165008.05543519]
1538,[305826.47560068]
398,[120004.33123997]
2822,[127391.54858723]
2157,[168126.87606935]
1856,[189631.92282732]
1269,[101059.20207374]
2570,[117089.19726826]
2320,[224830.39371026]
1517,[139874.12462985]
2304,[102900.1869045]
1312,[94710.70511941]
2012,[129573.46485747]
506,[211422.41985036]
2865,[188479.3370133]
2367,[110337.13337089]
554,[108911.25226525]
238,[127721.10076864]
1954,[104332.385837]
2488,[131977.66810676]
2291,[99998.01617464]
1969,[78272.64608883]
2725,[158157.15621704]
1482,[167228.66251815]
2763,[218698.89024024]
503,[240127.78535608]
1584,[254579.75142762]
1531,[151139.59701719]
2210,[190042.59666752]
459,[346447.48884449]
556,[131339.69383113]
1347,[179072.87709643]
1290,[86361.38978699]
1388,[92585.37028855]
1571,[184562.82342129]
2754,[199448.86250427]
765,[137055.98961728]
2494,[113945.45541737]
2870,[195124.80662872]
7,[201518.63270012]
1114,[280004.53504323]
2418,[261974.93876741]
291,[144713.61051653]
18,[355802.69380728]
39,[364518.04272521]
1001,[266227.3239689]
2442,[242658.75447508]
616,[134136.16291707]
2680,[64814.38314778]
1414,[124128.7883469]
289,[160667.3470069]
40,[245571.66400872]
860,[120853.14808361]
409,[127836.54282432]
673,[138476.3627176]
2427,[183131.27059837]
2036,[164743.77893893]
2564,[135480.72962018]
642,[234994.24436579]
1008,[189808.69143458]
1908,[186025.26776893]
2519,[167093.93044519]
1369,[103732.11762463]
2855,[136144.88063311]
712,[120185.29949996]
1943,[133268.51766356]
1958,[125250.80911574]
107,[143557.94513541]
2295,[197960.10276907]
704,[106289.94477427]
676,[135749.699485]
259,[186607.20445014]
93,[268807.15979934]
106,[214010.49804974]
2315,[173458.64779162]
1050,[104127.2498106]
1095,[183801.48662283]
2709,[145031.4200764]
758,[137914.82812521]
1496,[136257.8352645]
2370,[118634.28781028]
2458,[279602.43249094]
2733,[146190.62298323]
161,[259262.89880362]
726,[182904.90509964]
845,[210856.58177665]
947,[242359.22383639]
2232,[123902.44329037]
2563,[146615.86456006]
2299,[164550.1154356]
211,[121168.02808531]
605,[207609.0014691]
1478,[230375.56721743]
2247,[243453.37632581]
2274,[208566.0095482]
2869,[208054.66631856]
967,[214872.92558441]
2656,[121232.83045402]
667,[243812.76361271]
1042,[112757.49539582]
2023,[172265.70746908]
2447,[416495.5867124]
2055,[98898.86265364]
2275,[295367.60634448]
2204,[153510.29975887]
1563,[273459.99728924]
483,[206989.9474493]
796,[152993.02720429]
1526,[137999.98438538]
2042,[162993.16635416]
442,[354047.681759]
1693,[354798.56994859]
1468,[211065.53817863]
1430,[169705.19612632]
2605,[196759.39841151]
1529,[169543.6386831]
335,[132627.18140709]
1287,[135585.2335887]
31,[119285.81400289]
1785,[341662.15919375]
82,[151765.01484702]
2620,[151594.7958662]
252,[192297.87853983]
721,[72331.38693085]
2165,[197781.99388955]
2316,[156825.43949593]
775,[119517.26734112]
1558,[164825.15278695]
17,[170030.94138498]
1022,[231565.08010841]
925,[114619.84433386]
438,[301514.80928668]
1270,[143232.05412626]
1272,[111899.87596305]
215,[157421.12144097]
266,[221159.68019511]
2402,[276963.31340398]
1250,[134866.29594937]
1984,[150880.25565395]
1279,[150736.07812763]
377,[232210.72134536]
1252,[128391.4742401]
2156,[247989.41169644]
499,[311523.23552674]
1374,[115927.20250959]
2898,[213538.04531654]
401,[122101.82207469]
2721,[176861.69657709]
2078,[244881.27953242]
2589,[114275.3093152]
1946,[265783.97080706]
1334,[109413.72589682]
2781,[242753.75064751]
431,[356498.56996255]
576,[178525.58555076]
1474,[208016.21835616]
2254,[108837.516629]
2155,[249445.52638158]
885,[127012.21973757]
643,[117822.72073867]
1944,[135410.64189956]
480,[193896.86806036]
2845,[127825.72730628]
2387,[320316.36011383]
2407,[205325.46509704]
2527,[162460.40661781]
2514,[165913.40438669]
629,[171301.35116797]
80,[206667.51815893]
1876,[140333.54240319]
1546,[106633.79455747]
2518,[162027.21403974]
2347,[141661.15220604]
783,[210384.45087737]
1322,[139875.78272747]
194,[104880.82541031]
1770,[293755.263136]
2143,[177834.46247785]
1229,[183565.389853]
511,[258042.90288027]
46,[206054.39762088]
1348,[163341.47477311]
2465,[195002.98120967]
387,[211484.55622491]
873,[212484.50397605]
1918,[124820.22768004]
2764,[211482.98783328]
2184,[124798.30759572]
934,[138690.96073419]
1920,[114445.63870989]
2631,[143668.62779006]
1768,[531530.53797332]
2040,[144059.60060033]
1749,[210161.36434412]
834,[219859.29377002]
1457,[244949.7826339]
79,[92824.64228197]
2302,[96123.76191953]
1817,[131150.22177324]
2755,[250565.35842952]
359,[168310.37201698]
2059,[105646.50714785]
2092,[238999.08953844]
2516,[219806.17435159]
150,[126633.64616333]
1656,[162117.76551003]
83,[110616.63537821]
2411,[195793.86448543]
795,[77773.15287483]
2312,[226587.24940595]
2917,[124087.81220083]
1624,[188839.10696493]
2215,[247149.79512681]
1211,[124655.44411226]
1485,[165990.33247153]
1024,[196050.53529833]
570,[202167.40235232]
2874,[150379.54709451]
700,[176094.61607102]
2756,[218584.5733843]
2022,[177507.13370679]
583,[195414.68698988]
2392,[353582.51037872]
2424,[203492.32909837]
212,[133084.47953579]
736,[123924.85336882]
1610,[182182.26184922]
890,[121526.05552542]
467,[182118.79261162]
578,[220553.2429717]
1747,[175606.26221585]
1149,[191225.33547916]
2758,[238555.30869579]
857,[119804.60750322]
2219,[235972.95452182]
733,[119890.65419666]
2909,[120030.95574241]
1798,[243545.8901912]
235,[154858.68084396]
2366,[154983.2020729]
1027,[131691.56686995]
1195,[141463.20843786]
1303,[67819.82990331]
148,[181551.97980196]
608,[157082.02397994]
2515,[180753.0236365]
821,[337781.85109631]
2500,[243566.85896273]
745,[109773.97936588]
741,[156666.02400978]
1611,[145429.22244613]
2532,[125903.92619576]
1081,[230255.87730697]
1692,[410069.70822211]
2520,[163101.89542029]
276,[100942.17426839]
1992,[149031.32087686]
663,[98948.67377909]
418,[99471.89337029]
1733,[210599.4706342]
2359,[144851.45501881]
253,[195928.8937896]
1518,[185550.73676692]
2035,[152022.25114845]
2919,[82665.01941251]
1540,[193866.08972349]
2120,[147286.13796318]
1674,[202023.27284049]
256,[132340.17059721]
2361,[100360.93189977]
978,[85688.1685598]
2280,[183703.59784022]
2095,[217676.74574486]
1709,[319778.08775283]
2801,[211509.61031482]
1246,[113185.40218195]
2373,[106513.26485139]
1055,[292724.00393814]
2017,[144326.36997665]
1099,[282384.70475202]
1344,[70920.25112145]
835,[199854.66844135]
1117,[263617.09038848]
2043,[74883.42917968]
2085,[139895.24342052]
410,[148505.42610076]
2650,[121579.87061327]
2867,[166379.98976823]
1668,[107342.18111672]
1161,[178040.97047788]
2122,[189017.4013919]
2539,[145261.29351431]
1047,[138944.7157879]
1445,[106964.20620042]
541,[124329.77133031]
569,[243503.09049848]
1276,[130644.42253318]
918,[107150.45325283]
326,[173126.1249446]
1936,[116878.84627726]
895,[102186.70667093]
257,[140908.39764293]
1241,[177341.46382117]
1545,[102386.99005674]
1189,[188683.32194511]
270,[168087.82330625]
2066,[217954.11426331]
693,[136680.42729918]
1259,[193601.76700976]
2916,[149573.04994465]
2321,[277418.92657754]
1977,[138315.22769849]
1895,[139834.81681245]
1240,[147089.59711621]
85,[152534.43270133]
1823,[150254.03545497]
825,[294004.88595201]
110,[214318.01587816]
697,[134041.41557557]
2297,[75538.13382856]
1231,[143392.72387918]
1355,[126606.00961599]
968,[365107.90119112]
584,[195537.47117846]
1315,[132579.52771296]
1606,[136227.68346773]
206,[131664.46158571]
1685,[355975.32855612]
2016,[128859.37255248]
869,[216593.91712546]
2135,[118789.31770777]
2346,[171907.77164717]
2430,[227550.44163099]
2198,[92041.02589542]
2652,[127797.35362169]
27,[122477.16388012]
241,[171858.65555833]
906,[131175.46892701]
1506,[152656.24035]
2098,[351030.79380105]
1435,[198623.12313638]
2213,[110604.85657369]
1274,[143326.67338561]
743,[93472.12828713]
1737,[197720.82890653]
2797,[258537.82817106]
2185,[106528.64721454]
58,[143899.88082275]
830,[197180.72244427]
808,[129127.45865622]
680,[157776.39310063]
1153,[103067.69500956]
1291,[151279.97062561]
1818,[169282.89606799]
2161,[187139.85640311]
1883,[134352.47833258]
350,[326638.21190223]
2473,[125709.78571041]
295,[196898.2421064]
293,[202070.57707548]
859,[101595.82001127]
288,[98657.63795286]
1578,[154138.18891239]
102,[236577.56675995]
2831,[204313.77199946]
1030,[172677.65895627]
2551,[132999.9207903]
1286,[173286.83039486]
958,[334662.91026523]
776,[120251.98089615]
72,[252405.36177837]
2263,[237781.65379572]
1866,[143729.83568643]
2876,[96347.80271947]
2146,[246686.82918997]
103,[183476.10400185]
1500,[138632.24192347]
492,[170557.18505729]
167,[141194.19779041]
2597,[113083.57089706]
2685,[113913.880384]
1035,[130860.75431272]
1220,[72804.32778016]
2602,[149018.31105727]
2159,[208604.48219065]
695,[160636.60200088]
1109,[255963.46554487]
640,[181593.26896598]
1652,[143485.57282773]
2090,[185342.89325551]
1188,[183460.55281143]
2345,[199440.19190985]
1059,[398631.08080638]
2751,[244516.58529315]
128,[235664.80309985]
1523,[166576.21500965]
2925,[145033.18350196]
2145,[280526.32534291]
1121,[204179.9885113]
566,[296061.27929219]
565,[215546.39330114]
1331,[150051.52392385]
2928,[99018.83572482]
156,[138158.65103195]
797,[136110.25191553]
327,[99998.01617464]
2859,[143597.99807162]
1453,[97172.4927027]
1762,[312650.49294656]
1868,[176004.08996029]
1760,[171021.88117095]
1113,[239142.46092388]
1812,[207363.78681898]
117,[148792.5553588]
1142,[213377.31181721]
2342,[368674.25286591]
927,[120737.44472813]
2478,[185453.16518906]
655,[98444.69694112]
2064,[115067.39431154]
369,[253879.17368974]
2239,[110873.83678494]
2732,[188005.87766872]
1653,[160073.53397018]
959,[230164.29839061]
2395,[360567.55598722]
1412,[96068.17292684]
271,[228810.15846073]
1484,[169493.72277768]
1497,[164173.19696061]
552,[147544.91950442]
2,[112187.42559717]
1855,[281145.10813908]
4,[291470.45843094]
2292,[147371.95054657]
134,[148918.14717283]
646,[145656.53655326]
42,[356306.01227335]
532,[219099.50278852]
713,[103431.12142574]
2561,[126338.71915963]
2360,[117501.11079991]
1333,[121935.0444335]
1407,[189794.0380123]
2892,[263160.25273406]
574,[223880.33934417]
1227,[156163.72252798]
2591,[218020.48992586]
1476,[213580.52794373]
1125,[292130.22856266]
1446,[137630.73614985]
408,[126239.76160185]
1101,[264860.3464304]
2251,[228406.70913922]
373,[172259.74154056]
2554,[112101.06672001]
2382,[252994.50404043]
1985,[103585.25101779]
519,[201391.23193631]
1093,[188464.41381234]
864,[238930.48610775]
2889,[134718.85496819]
2308,[220394.21660185]
986,[140865.97578532]
1302,[172713.0426618]
585,[138597.59374792]
2708,[114256.53484178]
147,[130261.20232033]
1441,[216941.37655135]
383,[176241.58330428]
285,[149557.53209082]
181,[122902.25269629]
358,[174823.50906386]
780,[174091.01618078]
258,[170478.50898176]
1865,[221624.98842699]
692,[115526.52714824]
2902,[320700.60364113]
508,[259500.05403455]
2638,[158953.8294201]
36,[145463.72253312]
611,[160933.35607075]
2281,[149340.78088858]
1678,[175839.57483863]
1696,[421625.37759307]
1557,[106855.66878985]
2180,[155360.72272127]
1726,[206574.11899545]
951,[106301.81224576]
267,[225023.74706006]
2706,[151130.0895989]
2221,[214755.00801597]
1357,[179731.14093232]
2901,[307346.83275505]
347,[155947.36078994]
2164,[190988.40267729]
1586,[269714.12910559]
360,[170964.97371003]
1769,[209574.12577357]
2617,[147893.55830184]
1879,[167921.21935912]
991,[197124.20729843]
1535,[123603.03687827]
1191,[176626.15208057]
1579,[215974.51937631]
1882,[108438.71430959]
1510,[151024.37514929]
2196,[182541.70892803]
1845,[213446.97263514]
2336,[394641.17499064]
942,[117415.22907854]
861,[95037.68574106]
2555,[115809.22704769]
1392,[154882.50596025]
2099,[256051.5951573]
1543,[115241.98578641]
948,[285967.26264949]
1239,[157611.42065981]
22,[157372.38987113]
2796,[258803.03499529]
2747,[186964.90478951]
92,[279660.55527093]
210,[161959.9874623]
1858,[179991.60157529]
2228,[132936.45032885]
447,[224520.41508587]
827,[227607.02616872]
1649,[198995.7268484]
682,[129321.83189214]
2698,[108600.8719236]
494,[144112.79256612]
214,[124592.09138014]
2441,[254818.67500564]
2679,[107926.7445155]
1336,[122518.42122718]
465,[180279.20211165]
1524,[116210.8642434]
2543,[121026.30760812]
631,[144988.54629941]
2452,[289495.90155577]
228,[151190.15730735]
126,[149428.68004179]
1092,[207727.66803165]
1122,[244633.63057099]
932,[216814.22019043]
1980,[102755.79420642]
2171,[111167.25457444]
551,[145374.04503696]
2768,[162391.17436993]
2056,[105010.53352502]
1159,[304847.28603965]
2645,[214348.81758225]
1174,[192264.56470533]
2266,[200782.82741706]
2462,[386087.81994415]
1219,[130704.07161448]
2922,[186903.62136788]
118,[152666.12712795]
474,[184439.61459678]
2576,[145386.70511516]
872,[285678.95548766]
1077,[208816.36595393]
1536,[136499.95179295]
1150,[125228.98275107]
2341,[265116.7950156]
1931,[173531.54444855]
2785,[109472.72824944]
2538,[113102.94045671]
597,[194422.87567793]
464,[200054.36736994]
233,[208760.05302791]
2169,[116844.01927317]
2123,[159670.29961104]
1867,[172439.1197482]
137,[232594.75007316]
515,[196348.28787145]
933,[115029.07404305]
2784,[167904.47450767]
972,[214102.78608022]
599,[155930.33396221]
2614,[122874.92504375]
2582,[129025.81826038]
1409,[162912.05305672]
175,[152579.11938873]
352,[182622.78609011]
976,[97850.41951366]
2134,[200679.62030164]
984,[78541.69453818]
2396,[348484.712846]
1673,[115349.70663217]
404,[147194.8605857]
607,[175716.05597602]
814,[163684.71796706]
868,[204857.48589746]
2271,[248855.92967353]
1633,[221685.24770227]
337,[222216.81883846]
2765,[198540.0404448]
1746,[229370.37473364]
368,[335205.15302664]
2806,[202854.58887172]
1662,[172620.43849009]
1234,[221554.36286038]
1373,[122907.82573781]
1672,[131894.84561502]
1939,[107604.46182735]
